pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category
ANSL_74959,2018-01-27 00:00:00,2018-04-15 13:47:00,2.0,Brown Brindle,0.53,16.05,13,9,1.0,2
ANSL_62024,2017-06-06 00:00:00,2018-07-19 18:30:00,2.0,Tan,0.71,38.15,0,8,0.0,2
ANSL_59379,2012-06-05 00:00:00,2019-03-29 17:56:00,0.0,Calico,0.23,13.27,0,8,1.0,1
ANSL_51638,2017-12-22 00:00:00,2018-01-27 13:53:00,2.0,Black,0.53,14.58,13,9,0.0,1
ANSL_66118,2017-09-28 00:00:00,2018-03-21 17:16:00,0.0,Brown Tabby,0.5,22.74,0,1,1.0,1
ANSL_68707,2017-08-11 00:00:00,2017-11-10 17:59:00,2.0,Black,0.16,27.86,0,1,0.0,1
ANSL_59686,2015-12-18 00:00:00,2017-01-09 12:06:00,0.0,Black,0.38,17.08,0,7,1.0,1
ANSL_70931,2016-06-28 00:00:00,2016-10-19 09:00:00,2.0,Blue Point,0.02,23.07,16,9,0.0,1
ANSL_63955,2016-11-14 00:00:00,2016-12-15 14:40:00,2.0,Black,0.83,35.34,13,9,1.0,1
ANSL_58955,2016-07-23 00:00:00,2016-09-13 18:14:00,2.0,Orange Tabby,0.3,37.29,13,9,0.0,1
ANSL_56154,2016-06-04 00:00:00,2017-09-29 19:22:00,1.0,Brown Brindle,0.13,32.32,0,1,0.0,2
ANSL_76590,2018-04-11 00:00:00,2019-05-06 18:24:00,1.0,Black,0.59,34.91,0,1,0.0,2
ANSL_70226,2016-09-11 00:00:00,2016-12-14 15:37:00,1.0,Black,0.26,47.06,0,1,0.0,2
ANSL_74277,2016-11-02 00:00:00,2017-12-22 15:54:00,1.0,Black,0.71,7.88,13,9,0.0,1
ANSL_55420,2014-07-09 00:00:00,2016-07-31 16:10:00,1.0,Tan,0.9,24.34,0,7,0.0,2
ANSL_51643,2014-12-08 00:00:00,2016-12-29 09:00:00,2.0,Blue Tabby,0.22,14.65,16,9,1.0,1
ANSL_73116,2018-03-17 00:00:00,2019-02-07 16:50:00,0.0,Tricolor,0.88,42.81,0,1,1.0,2
ANSL_65442,2017-01-21 00:00:00,2019-02-12 07:03:00,,Brown,0.03,12.86,15,4,2.0,4
ANSL_58471,2015-06-23 00:00:00,2017-07-13 13:09:00,0.0,White,0.97,47.13,0,7,1.0,2
ANSL_56072,2016-05-22 00:00:00,2016-11-09 10:58:00,2.0,Brown,0.98,46.81,15,4,0.0,4
ANSL_53474,2018-11-15 00:00:00,2018-12-20 10:13:00,2.0,Black,0.58,21.93,13,9,1.0,1
ANSL_61829,2017-08-12 00:00:00,2018-02-06 18:02:00,1.0,Black,0.63,46.35,0,1,0.0,2
ANSL_64804,2013-12-12 00:00:00,2019-01-02 14:42:00,1.0,Brown Tabby,0.32,37.35,0,7,0.0,1
ANSL_74126,2015-05-12 00:00:00,2018-09-08 00:00:00,1.0,Brown Brindle,0.15,21.58,0,1,0.0,2
ANSL_50177,2016-05-13 00:00:00,2017-06-16 14:31:00,2.0,Black,0.57,34.55,13,9,0.0,2
ANSL_71060,2014-11-25 00:00:00,2018-01-19 09:00:00,1.0,Brown Tabby,0.01,27.52,16,9,0.0,1
ANSL_55391,2017-01-22 00:00:00,2017-05-10 00:00:00,1.0,Tricolor,0.85,49.01,13,9,0.0,2
ANSL_65144,2018-06-13 00:00:00,2018-09-27 14:07:00,0.0,Black,0.83,34.87,0,1,1.0,1
ANSL_50695,2016-09-01 00:00:00,2017-09-22 12:47:00,,Red,0.62,47.14,15,4,2.0,4
ANSL_62603,2009-03-13 00:00:00,2017-04-02 14:13:00,0.0,Black,0.14,24.66,0,7,1.0,2
ANSL_53081,2016-05-25 00:00:00,2016-10-21 14:20:00,2.0,Black,0.68,33.76,13,9,1.0,1
ANSL_61021,2012-08-29 00:00:00,2016-10-01 19:05:00,0.0,Red,0.43,8.4,0,1,1.0,2
ANSL_69627,2007-05-08 00:00:00,2017-07-06 16:17:00,2.0,White,0.29,26.6,13,9,0.0,2
ANSL_76174,2019-01-03 00:00:00,2019-04-27 13:24:00,2.0,Gray,0.68,11.56,0,7,0.0,1
ANSL_58350,1999-06-03 00:00:00,2016-09-28 12:06:00,0.0,Lynx Point,0.44,6.66,0,7,1.0,1
ANSL_61235,2018-03-16 00:00:00,2019-01-18 14:27:00,0.0,Buff,0.57,41.61,0,1,1.0,2
ANSL_64529,2018-09-27 00:00:00,2018-12-15 18:29:00,0.0,Calico,0.97,29.0,0,1,1.0,1
ANSL_71297,2018-01-05 00:00:00,2018-07-27 08:52:00,,Brown,0.91,21.68,15,4,2.0,4
ANSL_71845,2018-11-08 00:00:00,2019-02-22 17:37:00,0.0,Black,0.13,46.36,0,1,1.0,1
ANSL_52451,2018-07-06 00:00:00,2018-11-24 17:39:00,0.0,Torbie,0.88,32.65,0,1,1.0,1
ANSL_50834,2018-06-30 00:00:00,2018-10-10 14:58:00,0.0,Calico,0.91,13.97,0,1,1.0,1
ANSL_67898,2017-12-16 00:00:00,2019-01-12 17:24:00,0.0,Black,0.1,20.68,0,1,1.0,2
ANSL_59986,2013-09-30 00:00:00,2016-09-17 17:23:00,1.0,Brown Brindle,0.37,42.45,0,1,0.0,2
ANSL_50142,2016-08-03 00:00:00,2017-08-28 19:17:00,0.0,White,0.99,23.53,16,9,1.0,1
ANSL_51412,2017-06-24 00:00:00,2017-10-19 19:11:00,0.0,Black Tabby,0.89,23.14,7,1,1.0,1
ANSL_58566,2016-07-12 00:00:00,2016-10-10 18:32:00,1.0,Blue,0.88,13.95,0,1,0.0,1
ANSL_61037,2018-08-05 00:00:00,2018-10-28 12:17:00,1.0,White,0.81,29.75,7,1,0.0,2
ANSL_63924,2015-01-01 00:00:00,2018-01-26 17:35:00,0.0,Black,0.65,39.81,0,1,1.0,2
ANSL_67851,2011-07-27 00:00:00,2017-07-14 17:46:00,1.0,Orange Tabby,0.99,27.06,0,1,0.0,1
ANSL_66812,2011-08-13 00:00:00,2017-02-06 13:30:00,0.0,Black Brindle,0.41,24.51,7,1,1.0,2
ANSL_75650,2017-03-23 00:00:00,2019-04-14 16:44:00,2.0,Black,0.47,16.8,0,1,0.0,2
ANSL_65491,2018-11-25 00:00:00,2019-01-11 15:05:00,2.0,Orange Tabby,0.39,9.21,13,9,1.0,1
ANSL_71114,2017-07-16 00:00:00,2017-11-10 14:08:00,0.0,Torbie,0.32,18.97,7,1,1.0,1
ANSL_64939,2010-03-24 00:00:00,2017-05-01 16:39:00,0.0,White,0.69,26.31,0,1,1.0,2
ANSL_76697,2018-08-20 00:00:00,2018-11-10 18:52:00,2.0,Black,0.09,18.41,0,1,0.0,1
ANSL_63815,2015-06-09 00:00:00,2018-10-14 10:58:00,1.0,Cream Tabby,0.15,48.99,17,9,0.0,1
ANSL_75107,2017-06-14 00:00:00,2018-07-13 11:10:00,1.0,White,0.44,40.45,13,9,0.0,2
ANSL_56318,2012-12-17 00:00:00,2018-07-10 14:16:00,1.0,Tan,0.49,40.93,12,1,0.0,2
ANSL_64687,2017-12-23 00:00:00,2019-01-18 15:17:00,2.0,Brown,0.61,13.12,0,1,0.0,2
ANSL_65724,2018-08-10 00:00:00,2019-02-19 18:26:00,0.0,Tan,0.96,32.97,0,1,1.0,2
ANSL_53602,2017-07-30 00:00:00,2017-11-22 22:31:00,2.0,Tan,0.54,30.84,13,9,1.0,2
ANSL_51679,2013-10-14 00:00:00,2017-03-04 17:46:00,0.0,Lilac Point,0.86,33.8,0,1,1.0,1
ANSL_73215,2014-09-10 00:00:00,2016-10-15 17:06:00,2.0,Red,0.39,25.42,0,1,1.0,2
ANSL_72562,2018-07-24 00:00:00,2018-10-19 13:45:00,0.0,Calico,0.22,26.71,0,1,1.0,1
ANSL_65806,2016-12-17 00:00:00,2018-01-16 17:50:00,1.0,Black,0.11,20.62,0,1,0.0,2
ANSL_71603,2018-09-09 00:00:00,2018-12-04 17:34:00,0.0,Blue Tabby,0.64,37.45,0,1,1.0,1
ANSL_61417,2014-11-06 00:00:00,2016-11-28 17:17:00,0.0,Brown Tabby,0.7,5.22,0,7,1.0,1
ANSL_55908,2009-03-24 00:00:00,2017-02-13 11:22:00,0.0,Brown,0.46,40.36,0,7,1.0,2
ANSL_53942,2012-05-03 00:00:00,2017-05-30 16:36:00,1.0,Brown,0.64,37.21,7,1,0.0,2
ANSL_58822,1999-11-07 00:00:00,2016-11-28 15:59:00,2.0,Tortie,0.58,12.75,18,4,1.0,1
ANSL_53522,2014-08-24 00:00:00,2016-11-19 14:59:00,0.0,Blue,0.92,7.12,0,1,1.0,2
ANSL_70886,2015-11-14 00:00:00,2018-12-11 19:39:00,1.0,Tan,0.53,24.88,13,9,0.0,2
ANSL_73585,2018-06-24 00:00:00,2019-03-22 16:37:00,1.0,White,0.35,39.15,0,1,0.0,2
ANSL_63633,2016-08-23 00:00:00,2017-01-17 11:41:00,0.0,Brown,0.26,27.59,13,9,1.0,2
ANSL_54846,2016-07-17 00:00:00,2016-10-04 14:01:00,0.0,Sable,0.54,14.25,13,9,1.0,2
ANSL_59567,2017-01-31 00:00:00,2018-03-25 13:55:00,1.0,Black,0.33,24.25,13,9,0.0,1
ANSL_55639,2017-12-08 00:00:00,2018-03-10 17:30:00,0.0,Brown Tabby,0.84,49.1,0,1,1.0,1
ANSL_75708,2018-03-22 00:00:00,2019-04-13 08:55:00,,Black,0.36,31.47,15,4,2.0,4
ANSL_71101,2004-02-14 00:00:00,2016-12-21 15:12:00,1.0,Brown,0.4,22.02,0,1,0.0,2
ANSL_72448,2013-12-11 00:00:00,2018-01-04 17:57:00,0.0,White,0.65,15.32,0,1,1.0,2
ANSL_63427,2015-11-26 00:00:00,2017-06-17 17:24:00,0.0,Black,0.46,20.7,0,7,1.0,2
ANSL_70186,2017-03-04 00:00:00,2019-03-28 16:51:00,0.0,Cream,0.82,35.5,0,1,1.0,2
ANSL_67430,2014-07-17 00:00:00,2016-08-07 08:25:00,,Gray,0.12,21.05,15,4,2.0,4
ANSL_52438,2016-12-29 00:00:00,2017-03-24 12:54:00,1.0,Red Merle,0.35,38.1,0,1,0.0,2
ANSL_67924,2014-11-17 00:00:00,2017-12-08 13:46:00,0.0,Brown Brindle,0.8,31.29,0,7,1.0,2
ANSL_70693,2016-04-12 00:00:00,2017-03-09 14:25:00,2.0,Red,0.29,6.57,13,9,1.0,2
ANSL_65299,2016-12-20 00:00:00,2017-10-12 17:10:00,0.0,Brown Tabby,0.45,33.82,0,1,1.0,1
ANSL_58695,2015-01-11 00:00:00,2017-02-11 00:00:00,2.0,Tricolor,0.09,28.15,13,9,1.0,2
ANSL_54675,2017-11-30 00:00:00,2018-01-21 15:31:00,2.0,Seal Point,0.06,23.85,13,9,0.0,1
ANSL_53397,2015-10-24 00:00:00,2018-01-25 16:23:00,1.0,Black,0.86,47.28,0,1,0.0,2
ANSL_57496,2017-08-01 00:00:00,2018-08-24 17:34:00,2.0,Tricolor,0.54,21.19,0,7,0.0,2
ANSL_69389,2015-04-13 00:00:00,2017-05-04 16:49:00,,Black,0.78,37.88,15,4,2.0,4
ANSL_67738,2015-05-30 00:00:00,2016-09-05 00:00:00,0.0,Brown,0.25,7.52,13,9,1.0,2
ANSL_64879,2016-07-25 00:00:00,2016-11-06 18:55:00,0.0,White,0.62,15.45,0,1,1.0,2
ANSL_51754,2016-11-21 00:00:00,2017-03-11 15:17:00,2.0,Black,0.41,17.09,13,9,0.0,2
ANSL_74373,2014-10-18 00:00:00,2018-06-12 14:34:00,0.0,Black,0.99,42.2,13,9,1.0,2
ANSL_52017,2015-12-02 00:00:00,2016-10-27 13:30:00,0.0,Black,0.54,46.09,0,1,1.0,2
ANSL_57831,2018-09-04 00:00:00,2019-01-30 12:21:00,0.0,Black,0.83,36.49,0,1,1.0,1
ANSL_68388,2013-10-05 00:00:00,2017-04-13 13:05:00,1.0,Tan,0.74,38.44,0,1,0.0,2
ANSL_60747,2016-07-14 00:00:00,2016-09-25 17:16:00,2.0,Orange Tabby,0.11,11.94,18,4,1.0,1
ANSL_64988,2016-06-14 00:00:00,2016-12-08 17:32:00,0.0,Yellow,0.02,30.73,0,1,1.0,2
ANSL_56716,2016-03-18 00:00:00,2018-04-06 12:12:00,2.0,Black,0.6,34.11,0,7,1.0,2
ANSL_70938,2014-02-24 00:00:00,2017-04-29 00:00:00,1.0,Black,0.31,7.49,13,9,0.0,2
ANSL_66042,2016-11-13 00:00:00,2017-06-08 15:49:00,0.0,Black,0.71,23.09,0,1,1.0,1
ANSL_66377,2018-07-28 00:00:00,2019-01-23 17:19:00,0.0,Gray,0.57,37.52,0,1,1.0,1
ANSL_59375,2008-12-03 00:00:00,2017-12-23 18:01:00,0.0,Black,0.02,32.74,18,4,1.0,2
ANSL_62167,2016-05-04 00:00:00,2017-06-18 16:06:00,2.0,Red,0.71,32.31,0,1,0.0,0
ANSL_56252,2017-12-26 00:00:00,2018-05-21 17:05:00,0.0,Cream,0.08,19.0,0,1,1.0,2
ANSL_52613,2017-12-20 00:00:00,2018-03-15 11:44:00,1.0,Black,0.17,7.61,0,1,0.0,2
ANSL_67806,2016-07-22 00:00:00,2016-09-10 14:44:00,,Blue,0.86,38.05,13,9,2.0,1
ANSL_51089,2012-05-29 00:00:00,2018-03-08 12:28:00,1.0,Blue,0.44,39.92,0,1,0.0,2
ANSL_51940,2018-09-16 00:00:00,2018-12-26 15:23:00,0.0,Brown Tabby,0.16,23.51,7,1,1.0,1
ANSL_66381,2017-01-05 00:00:00,2017-09-26 17:09:00,1.0,Tan,0.13,23.04,18,4,0.0,2
ANSL_63563,2012-06-03 00:00:00,2018-06-24 16:07:00,2.0,Blue Merle,0.06,15.88,0,7,0.0,2
ANSL_58557,2016-04-12 00:00:00,2017-09-24 12:34:00,1.0,Brown,0.14,46.82,0,1,0.0,2
ANSL_57612,2016-01-27 00:00:00,2017-01-05 11:48:00,0.0,Brown,0.42,24.08,0,7,1.0,2
ANSL_55337,2012-07-10 00:00:00,2016-07-23 15:06:00,0.0,Tan,0.84,22.11,0,1,1.0,2
ANSL_52394,2009-03-20 00:00:00,2018-04-17 11:47:00,1.0,Yellow,0.39,24.55,0,7,0.0,2
ANSL_67482,2019-01-05 00:00:00,2019-03-31 15:47:00,0.0,Black,0.52,44.79,0,1,1.0,1
ANSL_55278,2018-10-04 00:00:00,2018-12-22 18:53:00,2.0,Blue,0.07,17.81,0,1,0.0,1
ANSL_52403,2018-05-06 00:00:00,2018-11-21 17:09:00,0.0,Calico,0.26,44.23,0,1,1.0,1
ANSL_50411,2016-01-12 00:00:00,2016-08-02 14:19:00,,Brown,0.66,45.63,15,4,2.0,4
ANSL_56943,2013-04-24 00:00:00,2018-05-14 17:19:00,1.0,Tan,0.1,43.5,0,7,0.0,2
ANSL_58275,2010-01-22 00:00:00,2017-02-13 09:00:00,1.0,Orange Tabby,0.97,48.01,16,9,0.0,1
ANSL_50809,2017-09-16 00:00:00,2017-10-29 15:19:00,2.0,Tortie,0.83,36.49,13,9,1.0,1
ANSL_67231,2015-11-08 00:00:00,2017-06-08 13:52:00,2.0,Black,0.25,5.53,13,9,1.0,2
ANSL_73609,2018-07-05 00:00:00,2018-08-14 18:43:00,2.0,Brown Tabby,0.09,15.1,13,9,0.0,1
ANSL_57031,2017-09-03 00:00:00,2018-02-25 09:00:00,2.0,Lynx Point,0.91,40.48,16,9,0.0,1
ANSL_76501,2019-03-07 00:00:00,2019-05-04 00:00:00,2.0,Brown,0.1,45.74,13,9,0.0,2
ANSL_53770,2017-02-07 00:00:00,2018-07-20 12:51:00,1.0,Yellow,0.78,43.61,0,7,0.0,2
ANSL_54851,2015-01-02 00:00:00,2017-03-26 16:01:00,0.0,Tan,0.78,41.33,7,1,1.0,2
ANSL_65344,2014-06-09 00:00:00,2016-08-20 18:38:00,1.0,Blue,0.4,28.45,0,7,0.0,2
ANSL_71193,2016-06-03 00:00:00,2018-06-29 11:46:00,2.0,White,0.36,22.49,0,7,0.0,2
ANSL_56144,2015-12-31 00:00:00,2016-10-12 10:24:00,0.0,Tan,0.94,38.89,13,9,1.0,2
ANSL_63937,2018-06-18 00:00:00,2018-12-29 15:37:00,1.0,White,0.01,12.92,0,1,0.0,2
ANSL_74478,2017-08-14 00:00:00,2017-09-15 17:23:00,,White,0.75,28.34,13,9,2.0,1
ANSL_64714,2013-10-21 00:00:00,2016-11-23 13:03:00,2.0,Tan,0.91,35.64,1,4,0.0,2
ANSL_59805,2015-12-22 00:00:00,2018-01-18 17:32:00,0.0,Brown Tabby,0.92,32.89,0,1,1.0,1
ANSL_70554,2017-11-23 00:00:00,2018-01-13 12:35:00,2.0,Black,0.45,30.76,13,9,1.0,2
ANSL_69435,2016-06-12 00:00:00,2017-07-09 19:23:00,1.0,Black,0.99,46.61,0,1,0.0,1
ANSL_54240,2018-07-04 00:00:00,2018-12-24 15:37:00,2.0,Black,0.18,22.17,13,9,1.0,4
ANSL_70743,2005-10-19 00:00:00,2016-12-09 12:49:00,0.0,White,0.2,9.44,0,1,1.0,2
ANSL_74816,2018-11-28 00:00:00,2019-02-22 18:09:00,0.0,Brown Tabby,0.19,27.17,0,1,1.0,1
ANSL_66667,2015-06-27 00:00:00,2017-01-27 18:57:00,1.0,Yellow Brindle,0.28,8.65,0,1,0.0,2
ANSL_73172,2015-12-14 00:00:00,2017-01-11 12:14:00,1.0,Buff,0.72,42.0,0,1,0.0,2
ANSL_65870,2009-06-26 00:00:00,2017-12-02 15:05:00,0.0,Brown,0.51,34.19,0,7,1.0,2
ANSL_75104,2014-11-16 00:00:00,2017-01-23 17:13:00,1.0,Tan,0.96,36.02,0,1,0.0,2
ANSL_75040,2016-07-16 00:00:00,2016-10-30 13:16:00,1.0,Black,0.4,15.85,0,1,0.0,1
ANSL_72097,2013-08-16 00:00:00,2017-09-30 16:52:00,0.0,White,0.68,43.77,0,7,1.0,2
ANSL_60324,2009-08-20 00:00:00,2017-09-21 15:15:00,1.0,White,0.52,33.86,13,9,0.0,1
ANSL_70870,2014-08-02 00:00:00,2016-08-23 09:41:00,2.0,Black,0.76,31.5,18,4,1.0,1
ANSL_55888,2017-04-12 00:00:00,2018-02-11 16:58:00,0.0,Brown Tabby,0.66,40.34,0,1,1.0,1
ANSL_70670,2016-09-03 00:00:00,2017-09-08 16:40:00,0.0,Blue,0.59,34.36,0,1,1.0,1
ANSL_62242,2015-04-25 00:00:00,2018-05-16 09:00:00,1.0,Blue Point,0.68,44.15,16,9,0.0,1
ANSL_68183,2006-09-08 00:00:00,2016-09-29 16:40:00,0.0,Brown Brindle,0.1,37.01,0,7,1.0,2
ANSL_65885,2015-09-26 00:00:00,2016-10-17 15:55:00,1.0,Cream,0.73,25.39,0,7,0.0,2
ANSL_72591,2017-06-01 00:00:00,2017-09-07 14:30:00,2.0,Brown Tabby,0.97,22.86,0,1,0.0,1
ANSL_70707,2016-05-16 00:00:00,2016-08-11 17:56:00,0.0,Cream Tabby,0.92,48.03,7,1,1.0,1
ANSL_69060,2016-06-05 00:00:00,2016-09-02 17:19:00,0.0,Tricolor,0.64,20.24,0,1,1.0,2
ANSL_67365,2015-07-07 00:00:00,2016-09-29 19:05:00,1.0,Tricolor,0.31,34.45,0,1,0.0,2
ANSL_72629,2018-01-07 00:00:00,2019-01-28 13:43:00,,Brown,0.62,36.23,0,3,2.0,4
ANSL_59521,2016-10-03 00:00:00,2017-10-31 12:23:00,2.0,Black,0.08,30.3,13,9,1.0,1
ANSL_59692,2017-12-15 00:00:00,2019-01-04 16:44:00,2.0,Black,0.27,37.58,0,7,0.0,2
ANSL_61899,2017-08-10 00:00:00,2017-12-16 09:00:00,2.0,Orange Tabby,0.07,18.57,16,9,0.0,1
ANSL_74859,2016-08-21 00:00:00,2016-09-19 17:47:00,,Blue,0.16,26.86,13,9,2.0,1
ANSL_53906,2016-12-07 00:00:00,2017-04-08 13:11:00,0.0,Brown Tabby,0.08,46.35,7,1,1.0,1
ANSL_52507,2008-03-12 00:00:00,2018-04-17 17:49:00,1.0,Black,0.94,47.39,0,1,0.0,1
ANSL_55747,2016-12-25 00:00:00,2018-02-12 17:06:00,0.0,Blue,0.93,27.86,0,7,1.0,2
ANSL_70251,2016-01-14 00:00:00,2016-12-09 17:13:00,0.0,White,0.88,14.36,0,1,1.0,2
ANSL_62540,2012-07-22 00:00:00,2018-05-09 17:22:00,0.0,White,0.62,40.56,7,1,1.0,1
ANSL_72193,2017-11-15 00:00:00,2018-08-11 16:15:00,0.0,Tan,0.55,26.71,0,1,1.0,2
ANSL_55197,2008-08-21 00:00:00,2018-09-11 13:28:00,1.0,Black,0.21,5.08,0,7,0.0,2
ANSL_66697,2013-01-12 00:00:00,2017-02-25 16:08:00,0.0,Brown,0.4,23.43,13,9,1.0,2
ANSL_76604,2017-04-02 00:00:00,2019-05-07 12:54:00,0.0,Tan,0.3,33.38,0,1,1.0,2
ANSL_64696,2017-06-23 00:00:00,2017-07-15 15:22:00,2.0,Cream Tabby,0.47,47.02,13,9,0.0,1
ANSL_59913,2017-10-05 00:00:00,2017-11-16 17:31:00,2.0,Brown Tabby,0.11,31.11,13,9,1.0,1
ANSL_63956,2017-08-22 00:00:00,2017-09-27 12:40:00,2.0,Black,0.61,15.81,13,9,1.0,2
ANSL_65358,2006-08-16 00:00:00,2019-01-12 13:02:00,0.0,Brown Tabby,0.46,24.26,13,9,1.0,1
ANSL_75271,2014-12-07 00:00:00,2015-03-05 19:04:00,1.0,Black,0.56,44.25,0,1,0.0,1
ANSL_58150,2018-08-04 00:00:00,2018-08-25 19:19:00,,Blue,0.34,33.15,13,9,2.0,1
ANSL_62698,2016-06-23 00:00:00,2017-07-26 16:45:00,1.0,Tan,0.52,18.63,0,1,0.0,2
ANSL_73138,2017-07-27 00:00:00,2017-08-24 17:08:00,,Tortie,0.65,47.58,13,9,2.0,1
ANSL_59279,2014-12-01 00:00:00,2017-12-26 15:21:00,0.0,White,0.91,9.39,0,7,1.0,2
ANSL_57222,2014-09-01 00:00:00,2016-09-26 12:28:00,0.0,Cream,0.37,8.13,0,1,1.0,2
ANSL_57619,2012-12-18 00:00:00,2018-01-24 12:52:00,0.0,White,0.75,14.85,0,1,1.0,2
ANSL_68400,2007-11-10 00:00:00,2016-12-09 17:27:00,0.0,Buff,0.08,5.71,0,1,1.0,2
ANSL_51439,2017-06-30 00:00:00,2017-10-08 14:08:00,0.0,Orange Tabby,0.08,25.07,0,1,1.0,1
ANSL_75837,2018-12-02 00:00:00,2019-03-09 13:08:00,2.0,Brown,0.12,24.93,0,7,1.0,2
ANSL_61981,2011-04-12 00:00:00,2017-05-08 11:06:00,0.0,Tan,0.82,27.79,0,7,1.0,2
ANSL_51987,2007-07-21 00:00:00,2018-01-11 12:59:00,1.0,Yellow,0.94,40.59,0,1,0.0,2
ANSL_53544,2014-06-20 00:00:00,2017-12-01 15:12:00,2.0,Brown Brindle,0.16,6.33,0,7,0.0,2
ANSL_74096,2015-06-21 00:00:00,2017-07-15 17:57:00,0.0,Black,0.76,42.68,0,1,1.0,2
ANSL_53930,2011-02-09 00:00:00,2018-03-26 11:25:00,1.0,Brown,0.64,38.42,7,1,0.0,2
ANSL_70440,2015-12-26 00:00:00,2018-11-11 15:21:00,2.0,Black,0.13,7.94,0,7,0.0,2
ANSL_64290,2009-01-14 00:00:00,2017-02-11 12:34:00,0.0,Calico,0.46,30.04,0,1,1.0,1
ANSL_51802,2016-07-28 00:00:00,2016-10-29 16:45:00,1.0,Blue Tabby,0.3,24.67,0,1,0.0,1
ANSL_61764,2016-02-04 00:00:00,2016-08-26 09:00:00,2.0,Brown Tabby,0.85,34.23,16,9,1.0,1
ANSL_66616,2016-08-07 00:00:00,2016-09-28 17:28:00,2.0,Brown Tabby,0.59,25.27,13,9,0.0,1
ANSL_71349,2008-12-07 00:00:00,2019-01-26 16:19:00,1.0,Buff,0.37,7.51,0,7,0.0,2
ANSL_74315,2015-01-05 00:00:00,2018-10-11 15:50:00,1.0,Tan,0.85,37.65,0,1,0.0,2
ANSL_70311,2017-06-23 00:00:00,2017-08-02 12:30:00,2.0,Brown Tabby,0.04,8.37,13,9,1.0,1
ANSL_65741,2015-06-17 00:00:00,2018-06-27 10:32:00,0.0,Tan,0.88,14.07,13,9,1.0,2
ANSL_61845,2016-08-25 00:00:00,2016-11-19 18:11:00,1.0,Black,0.76,15.57,0,1,0.0,2
ANSL_55155,2017-06-27 00:00:00,2017-09-12 17:53:00,1.0,Red Tick,0.43,37.08,7,1,0.0,2
ANSL_67218,2016-03-05 00:00:00,2017-04-20 15:07:00,0.0,White,0.92,18.95,0,1,1.0,2
ANSL_61389,2017-05-13 00:00:00,2017-12-04 08:12:00,,Gray,0.49,24.63,15,4,2.0,4
ANSL_68446,2017-06-11 00:00:00,2018-07-03 08:34:00,,Gray,0.12,24.15,0,3,2.0,4
ANSL_76414,2018-04-06 00:00:00,2019-05-02 16:01:00,1.0,Brown,0.35,30.87,13,9,0.0,2
ANSL_68321,2017-05-02 00:00:00,2017-06-11 17:30:00,2.0,Tricolor,0.64,17.5,13,9,0.0,2
ANSL_71216,2016-06-26 00:00:00,2018-07-17 09:00:00,0.0,Black,0.67,32.25,16,9,1.0,1
ANSL_50269,2018-07-23 00:00:00,2018-11-10 22:33:00,0.0,Black,0.58,42.69,0,1,1.0,1
ANSL_54524,2016-08-13 00:00:00,2017-03-16 14:55:00,2.0,Black,0.81,12.7,13,9,0.0,2
ANSL_67960,2018-02-03 00:00:00,2019-01-31 18:53:00,1.0,Red,0.42,29.8,0,1,0.0,2
ANSL_73445,2012-11-30 00:00:00,2017-04-27 12:23:00,1.0,Black,0.05,30.09,13,9,0.0,2
ANSL_54758,2013-10-25 00:00:00,2016-12-11 17:49:00,1.0,Blue,0.56,30.38,0,1,0.0,2
ANSL_70102,2017-04-24 00:00:00,2017-11-27 17:41:00,1.0,Gray,0.26,34.13,0,1,0.0,2
ANSL_62120,2018-03-20 00:00:00,2018-06-05 17:35:00,0.0,Tan,0.61,36.61,7,1,1.0,2
ANSL_51961,2013-04-09 00:00:00,2018-06-13 13:01:00,1.0,Sable,0.45,16.5,13,9,0.0,2
ANSL_76258,2019-01-04 00:00:00,2019-04-25 10:23:00,1.0,Gray,0.65,32.4,18,4,0.0,1
ANSL_64426,2015-05-08 00:00:00,2016-08-08 13:01:00,0.0,White,0.66,43.98,7,1,1.0,2
ANSL_67914,2018-05-26 00:00:00,2018-10-20 17:13:00,0.0,Brown Brindle,0.63,19.28,0,1,1.0,2
ANSL_52488,2017-09-16 00:00:00,2017-11-07 09:59:00,,White,0.74,22.71,13,9,2.0,1
ANSL_53085,2016-12-30 00:00:00,2017-06-28 17:35:00,1.0,Black,0.1,35.94,0,1,0.0,2
ANSL_51860,2013-08-01 00:00:00,2016-09-05 09:12:00,1.0,Brown Brindle,0.7,32.8,1,4,0.0,2
ANSL_57371,2017-11-12 00:00:00,2018-06-14 12:17:00,0.0,Black,0.8,5.32,0,1,1.0,2
ANSL_50699,2018-06-26 00:00:00,2018-11-20 18:55:00,1.0,Brown,0.37,6.22,0,1,0.0,2
ANSL_56080,2017-06-12 00:00:00,2018-02-04 12:34:00,0.0,Black,0.93,12.0,13,9,1.0,1
ANSL_62640,2016-04-25 00:00:00,2017-05-17 09:30:00,,Brown,0.88,19.39,15,4,2.0,4
ANSL_53788,2017-07-03 00:00:00,2017-09-11 17:21:00,,Red,0.05,27.35,13,9,2.0,2
ANSL_66775,2016-11-14 00:00:00,2016-12-19 15:22:00,,Orange Tabby,0.57,31.02,13,9,2.0,1
ANSL_57085,2017-05-07 00:00:00,2017-08-03 16:16:00,0.0,Tan,0.88,34.04,0,1,1.0,2
