plate,lat,lon
eu,82.328,-3.700
eu,82.290,-3.796
eu,82.050,-4.537
eu,81.913,-5.033
eu,81.620,-3.909
eu,81.552,-4.152
eu,81.370,-4.641
eu,81.251,-3.454
eu,81.126,-2.414
eu,80.993,-2.779
eu,80.792,-3.364
eu,80.755,-2.942
eu,80.625,-1.684
eu,80.370,-2.341
eu,80.308,-1.766
eu,80.213,-0.969
eu,80.142,-0.251
eu,80.026,0.628
eu,79.909,1.487
eu,79.780,2.378
eu,79.657,3.296
eu,79.533,4.390
eu,79.228,3.901
eu,79.030,3.432
eu,78.950,3.857
eu,78.806,4.691
eu,78.641,5.592
eu,78.444,6.776
eu,78.235,7.785
eu,78.090,7.827
eu,77.911,7.771
eu,77.712,7.880
eu,77.479,7.809
eu,77.148,7.672
eu,76.969,7.622
eu,76.799,7.615
eu,76.602,7.563
eu,76.431,7.557
eu,76.279,7.480
eu,76.117,7.515
eu,75.981,7.593
eu,75.729,7.603
eu,75.527,7.842
eu,75.382,7.946
eu,75.188,8.212
eu,75.076,8.460
eu,74.946,8.630
eu,74.763,8.781
eu,74.543,8.984
eu,74.377,9.133
eu,74.233,9.153
eu,74.096,9.208
eu,73.980,9.203
eu,73.882,9.140
eu,73.758,9.037
eu,73.706,8.957
eu,73.628,8.838
eu,73.534,8.652
eu,73.485,8.386
eu,73.427,8.150
eu,73.371,7.791
eu,73.252,7.391
eu,73.204,7.071
eu,73.145,6.782
eu,73.019,6.055
eu,72.924,5.586
eu,72.820,4.970
eu,72.697,4.300
eu,72.580,3.609
eu,72.433,2.781
eu,72.328,1.991
eu,72.134,0.901
eu,72.015,0.281
eu,71.910,-0.392
eu,71.815,-0.975
eu,71.685,-1.743
eu,71.592,-2.399
eu,71.500,-2.937
eu,71.398,-3.692
eu,71.490,-4.072
eu,71.432,-4.360
eu,71.333,-4.741
eu,71.431,-5.157
eu,71.540,-5.699
eu,71.465,-5.917
eu,71.387,-6.333
eu,71.282,-6.900
eu,71.125,-7.375
eu,71.217,-7.941
eu,71.456,-9.393
eu,71.615,-10.356
eu,71.774,-11.370
eu,71.588,-11.714
eu,71.396,-12.106
eu,71.252,-12.359
eu,71.147,-11.865
eu,71.052,-11.356
eu,70.876,-11.669
eu,70.707,-12.009
eu,70.563,-12.255
eu,70.698,-12.905
eu,70.772,-13.396
eu,70.816,-13.892
eu,70.726,-14.036
eu,70.517,-14.237
eu,70.354,-14.448
eu,70.389,-14.734
eu,70.168,-15.024
eu,69.840,-15.425
eu,69.550,-15.716
eu,69.550,-15.716
eu,69.265,-16.034
eu,69.038,-16.263
eu,68.808,-16.487
eu,68.865,-17.154
eu,68.700,-17.392
eu,68.400,-17.829
eu,68.066,-18.220
eu,67.738,-18.490
eu,67.443,-18.756
eu,67.058,-19.099
eu,66.934,-18.118
eu,66.781,-18.247
eu,66.685,-17.474
eu,66.365,-17.718
eu,66.203,-16.507
eu,65.944,-16.656
eu,65.677,-16.859
eu,65.379,-17.025
eu,64.995,-17.141
eu,64.737,-17.367
eu,64.489,-17.822
eu,64.182,-18.626
eu,63.985,-19.041
eu,63.862,-19.238
eu,63.949,-20.097
eu,64.017,-20.731
eu,64.067,-21.298
eu,63.922,-22.066
eu,63.836,-22.537
eu,63.767,-22.872
eu,63.650,-23.059
eu,63.651,-23.330
eu,63.568,-23.487
eu,63.474,-23.741
eu,63.355,-24.009
eu,63.230,-24.255
eu,63.110,-24.519
eu,62.992,-24.721
eu,62.924,-24.888
eu,62.800,-25.035
eu,62.710,-25.156
eu,62.614,-25.311
eu,62.620,-25.449
eu,62.503,-25.643
eu,62.375,-25.875
eu,62.237,-26.107
eu,62.105,-26.309
eu,61.939,-26.526
eu,61.825,-26.768
eu,61.665,-27.032
eu,61.532,-27.226
eu,61.398,-27.389
eu,61.252,-27.582
eu,61.066,-27.855
eu,60.956,-28.024
eu,60.848,-28.192
eu,60.705,-28.408
eu,60.566,-28.642
eu,60.419,-28.829
eu,60.333,-28.927
eu,60.340,-29.029
eu,60.273,-29.118
eu,60.168,-29.224
eu,60.083,-29.372
eu,60.083,-29.372
eu,59.969,-29.508
eu,59.868,-29.636
eu,59.751,-29.849
eu,59.618,-30.043
eu,59.529,-30.163
eu,59.390,-30.305
eu,59.238,-30.453
eu,59.093,-30.647
eu,58.941,-30.791
eu,58.976,-30.977
eu,58.892,-31.039
eu,58.805,-31.178
eu,58.690,-31.303
eu,58.574,-31.427
eu,58.447,-31.556
eu,58.468,-31.745
eu,58.397,-31.800
eu,58.340,-31.872
eu,58.249,-31.983
eu,58.148,-32.123
eu,57.998,-32.281
eu,58.006,-32.472
eu,57.957,-32.492
eu,57.880,-32.619
eu,57.773,-32.708
eu,57.642,-32.806
eu,57.667,-32.918
eu,57.608,-32.964
eu,57.548,-33.010
eu,57.451,-33.070
eu,57.285,-33.203
eu,57.265,-33.377
eu,57.264,-33.497
eu,57.163,-33.509
eu,57.088,-33.535
eu,57.001,-33.566
eu,56.874,-33.587
eu,56.871,-33.682
eu,56.883,-33.796
eu,56.902,-33.978
eu,56.827,-34.004
eu,56.780,-34.043
eu,56.739,-34.072
eu,56.746,-34.218
eu,56.659,-34.247
eu,56.577,-34.321
eu,56.502,-34.346
eu,56.498,-34.440
eu,56.436,-34.460
eu,56.337,-34.493
eu,56.210,-34.510
eu,56.061,-34.558
eu,55.939,-34.620
eu,55.812,-34.638
eu,55.849,-34.877
eu,55.774,-34.901
eu,55.691,-34.972
eu,55.483,-35.080
eu,55.326,-35.173
eu,55.141,-35.251
eu,54.996,-35.339
eu,54.971,-35.212
eu,54.913,-35.274
eu,54.786,-35.289
eu,54.678,-35.365
eu,54.516,-35.412
eu,54.331,-35.488
eu,54.327,-35.313
eu,54.308,-35.121
eu,54.220,-35.147
eu,54.111,-35.201
eu,53.951,-35.270
eu,53.828,-35.327
eu,53.668,-35.395
eu,53.546,-35.452
eu,53.512,-35.246
eu,53.475,-35.257
eu,53.388,-35.282
eu,53.238,-35.325
eu,53.211,-35.183
eu,53.134,-35.184
eu,52.990,-35.161
eu,52.861,-35.156
eu,52.705,-35.138
eu,52.704,-35.011
eu,52.704,-34.884
eu,52.708,-34.925
eu,52.682,-34.572
eu,52.663,-34.175
eu,52.648,-33.712
eu,52.628,-33.335
eu,52.615,-33.020
eu,52.595,-32.857
eu,52.581,-32.649
eu,52.556,-32.359
eu,52.516,-32.053
eu,52.504,-31.866
eu,52.465,-31.582
eu,52.420,-31.257
eu,52.343,-31.265
eu,52.263,-31.253
eu,52.109,-31.268
eu,52.105,-31.058
eu,52.094,-30.807
eu,52.057,-30.376
eu,52.030,-30.026
eu,51.953,-30.036
eu,51.858,-30.011
eu,51.765,-30.006
eu,51.620,-30.001
eu,51.424,-29.996
eu,51.254,-30.001
eu,51.107,-29.977
eu,50.990,-29.982
eu,50.931,-29.942
eu,50.861,-29.909
eu,50.790,-29.875
eu,50.743,-29.831
eu,50.694,-29.768
eu,50.598,-29.662
eu,50.499,-29.537
eu,50.469,-29.508
eu,50.416,-29.427
eu,50.320,-29.322
eu,50.221,-29.198
eu,50.195,-29.127
eu,50.151,-29.022
eu,50.068,-28.995
eu,49.988,-28.987
eu,49.905,-28.960
eu,49.815,-28.895
eu,49.731,-28.869
eu,49.657,-28.818
eu,49.653,-28.718
eu,49.639,-28.562
eu,49.583,-28.545
eu,49.481,-28.486
eu,49.369,-28.452
eu,49.286,-28.426
eu,49.220,-28.353
eu,49.161,-28.317
eu,49.099,-28.263
eu,48.996,-28.206
eu,48.909,-28.162
eu,48.803,-28.087
eu,48.688,-28.035
eu,48.605,-28.011
eu,48.609,-27.890
eu,48.585,-27.760
eu,48.517,-27.749
eu,48.421,-27.731
eu,48.325,-27.712
eu,48.205,-27.704
eu,48.090,-27.654
eu,47.994,-27.635
eu,47.886,-27.622
eu,47.775,-27.590
eu,47.651,-27.564
eu,47.658,-27.463
eu,47.602,-27.448
eu,47.522,-27.443
eu,47.473,-27.464
eu,47.393,-27.459
eu,47.341,-27.461
eu,47.264,-27.474
eu,47.205,-27.441
eu,47.114,-27.382
eu,46.999,-27.334
eu,46.922,-27.347
eu,46.849,-27.377
eu,46.757,-27.378
eu,46.755,-27.436
eu,46.691,-27.444
eu,46.638,-27.446
eu,46.485,-27.472
eu,46.356,-27.487
eu,46.304,-27.489
eu,46.203,-27.512
eu,46.213,-27.565
eu,46.149,-27.572
eu,46.072,-27.585
eu,45.983,-27.602
eu,45.985,-27.677
eu,45.936,-27.697
eu,45.883,-27.699
eu,45.878,-27.739
eu,45.829,-27.759
eu,45.700,-27.773
eu,45.599,-27.795
eu,45.526,-27.825
eu,45.536,-27.877
eu,45.521,-27.864
eu,45.480,-27.862
eu,45.456,-27.871
eu,45.466,-27.924
eu,45.430,-27.938
eu,45.390,-27.935
eu,45.337,-27.937
eu,45.344,-27.972
eu,45.280,-27.979
eu,45.215,-27.986
eu,45.163,-27.988
eu,45.098,-27.994
eu,45.127,-28.076
eu,45.066,-28.100
eu,45.030,-28.115
eu,44.968,-28.139
eu,44.920,-28.157
eu,44.909,-28.106
eu,44.864,-28.142
eu,44.812,-28.144
eu,44.751,-28.168
eu,44.628,-28.215
eu,44.518,-28.257
eu,44.405,-28.282
eu,44.307,-28.320
eu,44.184,-28.367
eu,44.198,-28.435
eu,44.145,-28.436
eu,44.096,-28.455
eu,44.023,-28.483
eu,43.931,-28.481
eu,43.845,-28.513
eu,43.768,-28.524
eu,43.768,-28.796
eu,43.698,-28.840
eu,43.628,-28.884
eu,43.493,-28.934
eu,43.389,-29.008
eu,43.208,-29.091
eu,43.080,-29.174
eu,43.081,-29.317
eu,43.028,-29.317
eu,42.952,-29.327
eu,42.838,-29.349
eu,42.724,-29.372
eu,42.715,-29.321
eu,42.674,-29.318
eu,42.613,-29.339
eu,42.527,-29.370
eu,42.413,-29.392
eu,42.291,-29.435
eu,42.289,-29.223
eu,42.237,-29.223
eu,42.175,-29.245
eu,42.083,-29.242
eu,41.929,-29.261
eu,41.910,-29.162
eu,41.800,-29.200
eu,41.683,-29.206
eu,41.520,-29.245
eu,41.385,-29.292
eu,41.247,-29.322
eu,41.215,-29.229
eu,41.126,-29.242
eu,40.985,-29.256
eu,40.871,-29.278
eu,40.705,-29.300
eu,40.570,-29.346
eu,40.599,-29.561
eu,40.550,-29.577
eu,40.469,-29.570
eu,40.383,-29.598
eu,40.285,-29.631
eu,40.208,-29.640
eu,40.107,-29.657
eu,40.106,-29.588
eu,40.079,-29.580
eu,40.033,-29.613
eu,39.993,-29.609
eu,39.400,-29.770
eu,39.400,-29.770
FT,-15.559,-177.130
FT,-15.604,-176.660
FT,-15.489,-176.526
FT,-15.419,-176.462
FT,-15.312,-176.387
FT,-15.184,-176.341
FT,-15.050,-176.331
FT,-14.904,-176.319
FT,-14.780,-176.339
FT,-14.634,-176.346
FT,-14.634,-176.346
FT,-14.671,-176.880
FT,-14.706,-177.415
FT,-14.646,-177.746
FT,-14.317,-178.240
FT,-13.986,-178.733
FT,-14.230,-178.768
FT,-14.224,-178.888
FT,-14.928,-179.048
FT,-14.936,-179.288
FT,-15.527,-179.444
FT,-15.527,-179.444
FT,-15.377,-178.812
FT,-15.325,-178.264
FT,-15.398,-177.691
FT,-15.559,-177.130
FT,-15.559,-177.130
GP,2.635,-102.068
GP,2.574,-102.082
GP,2.502,-102.077
GP,2.486,-102.085
GP,2.412,-102.085
GP,2.391,-102.090
GP,2.327,-102.088
GP,2.308,-102.080
GP,2.161,-102.075
GP,2.137,-102.067
GP,2.024,-102.075
GP,1.972,-102.076
GP,1.903,-102.088
GP,1.904,-102.104
GP,1.778,-102.133
GP,1.752,-102.262
GP,1.541,-102.230
GP,1.528,-102.257
GP,1.361,-102.222
GP,1.349,-102.243
GP,1.221,-102.203
GP,1.214,-102.223
GP,1.134,-102.181
GP,1.134,-102.181
GP,1.206,-102.082
GP,1.269,-101.959
GP,1.334,-101.825
GP,1.404,-101.644
GP,1.318,-101.580
GP,1.389,-101.487
GP,1.338,-101.423
GP,1.399,-101.348
GP,1.350,-101.315
GP,1.423,-101.195
GP,1.386,-101.153
GP,1.471,-101.047
GP,1.514,-101.074
GP,1.655,-100.964
GP,1.679,-100.973
GP,1.743,-100.908
GP,1.832,-100.974
GP,1.906,-101.049
GP,1.980,-101.149
GP,2.049,-101.270
GP,2.104,-101.356
GP,2.160,-101.438
GP,2.232,-101.512
GP,2.232,-101.512
GP,2.605,-101.490
GP,2.640,-101.697
GP,2.642,-101.878
GP,2.635,-102.068
GP,2.635,-102.068
in,14.623,56.265
in,14.302,56.819
in,14.208,56.762
in,14.141,56.903
in,14.068,57.037
in,13.937,56.969
in,13.848,57.140
in,13.772,57.299
in,13.740,57.301
in,13.643,57.477
in,13.523,57.689
in,13.451,57.810
in,13.309,57.733
in,13.138,57.639
in,13.002,57.867
in,12.745,58.239
in,12.745,58.239
in,12.284,58.017
in,11.821,57.796
in,11.359,57.576
in,10.896,57.356
in,10.434,57.138
in,9.971,56.919
in,9.857,56.977
in,9.857,57.029
in,9.681,57.261
in,9.942,57.491
in,9.532,58.063
in,9.450,58.018
in,9.293,58.263
in,9.090,58.148
in,8.863,58.430
in,8.647,58.251
in,8.401,58.611
in,8.167,58.918
in,8.097,58.880
in,7.768,59.309
in,7.673,59.220
in,7.312,59.700
in,6.951,60.179
in,6.767,60.038
in,6.310,60.670
in,5.910,61.142
in,5.490,61.657
in,5.262,61.529
in,4.911,62.000
in,4.523,62.457
in,4.108,63.002
in,3.893,62.868
in,3.631,63.331
in,3.700,63.388
in,3.482,63.819
in,3.602,63.890
in,3.217,64.618
in,3.299,64.682
in,2.921,65.213
in,3.299,65.489
in,2.971,65.963
in,2.752,66.379
in,2.393,66.179
in,2.052,65.992
in,1.859,66.333
in,1.621,66.673
in,1.331,66.493
in,1.068,66.870
in,0.722,66.657
in,0.337,67.159
in,-0.039,66.839
in,-0.340,67.209
in,-0.578,67.023
in,-1.040,67.662
in,-1.440,67.367
in,-1.913,67.929
in,-2.088,67.788
in,-2.540,68.249
in,-2.888,67.892
in,-3.351,68.270
in,-3.771,68.667
in,-4.118,68.349
in,-4.549,68.751
in,-5.042,68.198
in,-5.472,68.607
in,-5.891,68.219
in,-6.259,67.782
in,-6.811,68.274
in,-6.811,68.274
in,-6.538,69.007
in,-6.445,69.806
in,-6.474,70.292
in,-6.502,70.786
in,-6.599,71.312
in,-6.696,71.834
in,-6.867,72.355
in,-7.038,72.884
in,-7.039,73.392
in,-6.191,73.544
in,-5.778,73.704
in,-4.927,73.770
in,-4.307,73.883
in,-4.411,74.358
in,-4.514,74.833
in,-4.776,75.518
in,-5.038,76.203
in,-5.046,76.779
in,-5.055,77.356
in,-4.994,77.981
in,-4.932,78.606
in,-4.752,79.141
in,-4.573,79.676
in,-4.393,80.374
in,-4.213,81.072
in,-4.031,81.701
in,-3.848,82.330
in,-3.641,82.796
in,-3.433,83.263
in,-3.225,83.729
in,-3.017,84.195
in,-3.181,84.987
in,-3.344,85.779
in,-3.716,86.501
in,-4.088,87.225
in,-3.529,87.923
in,-2.969,88.620
in,-2.271,88.828
in,-1.574,89.036
in,-1.179,89.430
in,-0.783,89.825
in,-0.450,90.630
in,-0.117,91.436
in,0.216,92.241
in,0.549,93.046
in,0.882,93.852
in,1.493,94.415
in,2.104,94.979
in,2.104,94.979
in,2.457,94.405
in,3.048,93.754
in,3.716,93.227
in,4.384,92.903
in,5.005,92.665
in,5.702,92.537
in,6.333,92.376
in,6.948,92.278
in,6.948,92.278
in,7.663,91.903
in,8.160,91.781
in,8.656,91.651
in,9.130,91.596
in,9.604,91.533
in,10.056,91.559
in,10.514,91.576
in,11.300,91.591
in,11.791,91.643
in,12.283,91.700
in,13.154,91.889
in,13.715,92.068
in,13.715,92.068
in,14.384,92.517
in,14.869,92.941
in,15.353,93.368
in,15.562,93.788
in,15.770,94.209
in,15.813,95.095
in,15.534,95.912
in,15.136,96.406
in,15.136,96.406
in,15.396,96.419
in,16.003,96.447
in,16.644,96.470
in,17.435,96.466
in,17.982,96.421
in,18.705,96.341
in,19.412,96.225
in,20.040,96.016
in,20.900,95.943
in,21.681,95.918
in,22.352,95.918
in,23.015,95.909
in,23.761,95.969
in,24.480,96.117
in,25.134,96.310
in,25.647,96.581
in,26.287,96.906
in,26.820,97.130
in,27.241,97.347
in,27.702,97.471
in,28.083,97.348
in,28.083,97.348
in,28.110,96.792
in,28.135,96.234
in,28.183,95.466
in,27.918,94.829
in,27.501,94.189
in,27.110,93.570
in,27.116,93.233
in,27.056,92.305
in,27.033,91.781
in,27.008,91.258
in,26.937,90.329
in,26.847,89.772
in,27.027,89.282
in,26.885,88.320
in,26.909,87.745
in,27.022,87.219
in,26.668,86.820
in,26.737,86.481
in,27.095,86.251
in,27.170,85.622
in,27.309,84.649
in,27.452,84.159
in,27.593,83.667
in,27.881,82.935
in,28.167,82.200
in,28.413,81.361
in,28.790,81.043
in,28.975,80.546
in,29.093,80.227
in,29.143,79.790
in,29.393,79.197
in,29.678,78.912
in,29.887,78.422
in,30.226,78.076
in,30.558,77.641
in,30.738,77.007
in,31.154,76.521
in,31.633,75.722
in,32.189,75.675
in,32.881,75.089
in,33.159,74.314
in,33.667,73.593
in,34.176,73.030
in,34.682,72.459
in,34.682,72.459
in,34.005,71.847
in,33.477,71.392
in,32.947,70.942
in,32.431,70.439
in,31.913,69.942
in,31.459,70.101
in,31.006,70.258
in,30.423,70.178
in,29.840,70.100
in,29.262,69.881
in,29.096,69.085
in,29.209,68.680
in,29.878,68.311
in,30.073,67.849
in,29.795,67.301
in,29.377,67.277
in,28.573,67.240
in,28.404,67.342
in,27.912,67.332
in,27.085,67.248
in,26.518,67.253
in,25.984,67.268
in,25.499,67.104
in,25.179,66.530
in,24.856,65.958
in,24.620,65.492
in,24.382,65.028
in,24.382,65.028
in,24.038,64.651
in,23.694,64.275
in,23.201,63.631
in,22.683,62.877
in,22.385,62.502
in,22.083,62.133
in,21.425,62.096
in,21.126,61.848
in,20.644,61.492
in,20.230,61.230
in,19.813,60.970
in,19.306,60.712
in,18.798,60.456
in,18.240,60.215
in,18.240,60.215
in,17.458,60.062
in,16.713,60.020
in,16.142,59.964
in,15.572,59.909
in,15.242,59.642
in,14.895,59.410
in,15.088,59.034
in,14.646,58.589
in,14.916,58.213
in,14.599,57.984
in,14.662,57.476
in,14.660,57.002
in,14.623,56.265
in,14.623,56.265
jf,51.612,-130.850
jf,51.185,-131.074
jf,50.908,-130.753
jf,50.465,-130.254
jf,50.298,-130.329
jf,50.217,-130.162
jf,50.055,-130.300
jf,49.983,-130.162
jf,49.479,-130.501
jf,49.177,-129.705
jf,48.869,-128.919
jf,48.476,-129.147
jf,48.324,-128.940
jf,47.835,-129.190
jf,47.727,-128.938
jf,47.065,-129.259
jf,46.401,-129.572
jf,46.433,-129.803
jf,46.229,-129.917
jf,46.196,-130.051
jf,45.943,-130.073
jf,45.896,-129.869
jf,45.736,-129.936
jf,45.414,-130.187
jf,45.285,-130.069
jf,44.929,-130.367
jf,44.589,-130.480
jf,44.208,-129.498
jf,43.818,-128.528
jf,43.419,-127.571
jf,43.014,-126.627
jf,42.357,-127.039
jf,41.692,-127.241
jf,41.641,-127.401
jf,41.555,-127.446
jf,41.589,-127.560
jf,41.081,-127.639
jf,40.573,-127.717
jf,40.538,-127.579
jf,40.450,-127.579
jf,40.422,-126.869
jf,40.390,-126.159
jf,40.354,-125.450
jf,40.313,-124.742
jf,40.313,-124.742
jf,40.633,-124.953
jf,40.884,-124.933
jf,41.135,-125.089
jf,41.380,-125.182
jf,41.652,-125.309
jf,41.818,-125.281
jf,41.986,-125.313
jf,42.142,-125.331
jf,42.285,-125.290
jf,42.359,-125.209
jf,42.492,-125.198
jf,42.561,-125.268
jf,42.862,-125.289
jf,43.051,-125.289
jf,43.143,-125.343
jf,43.267,-125.394
jf,43.426,-125.474
jf,43.737,-125.480
jf,43.925,-125.450
jf,44.002,-125.429
jf,44.066,-125.362
jf,44.323,-125.372
jf,44.523,-125.372
jf,44.667,-125.376
jf,44.725,-125.434
jf,44.881,-125.437
jf,45.104,-125.435
jf,45.474,-125.517
jf,45.946,-125.655
jf,46.295,-125.773
jf,46.643,-125.876
jf,46.970,-125.998
jf,47.350,-126.085
jf,47.748,-126.370
jf,47.996,-126.486
jf,48.291,-126.733
jf,48.565,-127.018
jf,48.750,-127.378
jf,48.877,-127.608
jf,49.080,-127.818
jf,49.491,-127.852
jf,49.781,-128.029
jf,49.885,-128.283
jf,50.086,-128.414
jf,50.310,-128.719
jf,50.479,-129.010
jf,50.647,-129.460
jf,50.836,-129.738
jf,51.101,-129.982
jf,51.278,-130.212
jf,51.398,-130.548
jf,51.612,-130.850
jf,51.612,-130.850
JZ,-31.536,-112.023
JZ,-31.774,-112.041
JZ,-31.948,-112.063
JZ,-32.114,-112.065
JZ,-32.343,-112.151
JZ,-32.328,-112.356
JZ,-32.489,-112.415
JZ,-32.794,-112.418
JZ,-33.112,-112.442
JZ,-33.399,-112.460
JZ,-33.650,-112.504
JZ,-33.663,-112.604
JZ,-33.999,-112.628
JZ,-34.300,-112.562
JZ,-34.556,-112.417
JZ,-34.674,-112.187
JZ,-34.811,-111.756
JZ,-34.912,-111.399
JZ,-34.995,-111.126
JZ,-35.091,-110.827
JZ,-35.091,-110.827
JZ,-35.061,-110.527
JZ,-34.946,-110.326
JZ,-34.817,-110.141
JZ,-34.702,-109.919
JZ,-34.609,-109.691
JZ,-34.545,-109.259
JZ,-34.545,-109.259
JZ,-34.204,-109.277
JZ,-33.917,-109.270
JZ,-33.702,-109.205
JZ,-33.392,-109.323
JZ,-33.140,-109.410
JZ,-33.020,-109.183
JZ,-32.937,-108.972
JZ,-32.661,-109.206
JZ,-32.400,-109.435
JZ,-32.115,-109.791
JZ,-31.920,-110.210
JZ,-31.715,-110.687
JZ,-31.564,-111.202
JZ,-31.556,-111.660
JZ,-31.536,-112.023
JZ,-31.536,-112.023
KE,-42.059,175.503
KE,-41.910,176.081
KE,-41.756,176.673
KE,-41.657,177.123
KE,-41.500,177.607
KE,-41.188,178.015
KE,-40.807,178.284
KE,-40.424,178.566
KE,-40.087,178.792
KE,-39.685,178.950
KE,-39.230,179.125
KE,-38.889,179.215
KE,-38.538,179.366
KE,-38.205,179.569
KE,-37.476,179.838
KE,-36.793,-179.811
KE,-36.179,-179.371
KE,-35.542,-179.044
KE,-35.022,-178.641
KE,-34.706,-178.539
KE,-34.485,-178.413
KE,-34.241,-178.294
KE,-33.846,-178.208
KE,-33.580,-177.981
KE,-33.191,-177.810
KE,-32.696,-177.666
KE,-32.203,-177.649
KE,-31.957,-177.538
KE,-31.793,-177.301
KE,-31.452,-177.108
KE,-31.037,-176.919
KE,-30.678,-176.690
KE,-30.322,-176.547
KE,-29.881,-176.339
KE,-29.469,-176.153
KE,-29.065,-176.078
KE,-28.697,-175.995
KE,-28.264,-175.885
KE,-27.784,-175.785
KE,-27.318,-175.545
KE,-26.857,-175.400
KE,-26.437,-175.423
KE,-26.025,-175.415
KE,-25.730,-175.382
KE,-25.426,-175.297
KE,-25.142,-175.261
KE,-24.836,-175.229
KE,-24.472,-175.209
KE,-24.070,-175.102
KE,-23.750,-174.985
KE,-23.750,-174.985
KE,-23.853,-175.691
KE,-23.952,-176.356
KE,-24.029,-176.887
KE,-24.105,-177.419
KE,-24.105,-177.419
KE,-24.242,-177.448
KE,-24.720,-177.552
KE,-25.197,-177.657
KE,-25.976,-177.793
KE,-26.767,-178.017
KE,-27.377,-178.248
KE,-27.985,-178.482
KE,-28.693,-178.713
KE,-29.498,-178.966
KE,-29.792,-179.074
KE,-30.355,-179.226
KE,-30.997,-179.393
KE,-31.333,-179.515
KE,-31.751,-179.740
KE,-32.347,179.980
KE,-33.019,179.657
KE,-33.602,179.345
KE,-34.246,178.996
KE,-34.786,178.681
KE,-35.161,178.403
KE,-35.917,177.890
KE,-36.461,177.507
KE,-37.102,177.049
KE,-37.485,176.770
KE,-37.885,176.509
KE,-38.287,176.241
KE,-38.674,175.995
KE,-38.762,175.932
KE,-39.230,175.609
KE,-40.046,176.074
KE,-40.311,175.868
KE,-40.598,175.537
KE,-40.791,175.324
KE,-40.979,175.012
KE,-41.157,174.632
KE,-41.566,174.763
KE,-41.757,174.945
KE,-42.059,175.503
KE,-42.059,175.503
lw,-47.000,32.126
lw,-47.264,33.174
lw,-46.806,33.358
lw,-46.346,33.540
lw,-45.979,33.818
lw,-46.081,33.982
lw,-46.090,34.087
lw,-46.212,34.267
lw,-46.222,34.504
lw,-45.971,34.704
lw,-45.466,34.868
lw,-45.106,35.014
lw,-44.855,35.182
lw,-44.866,35.660
lw,-44.961,35.973
lw,-44.967,36.303
lw,-44.920,36.677
lw,-44.804,37.086
lw,-44.875,37.508
lw,-44.619,38.083
lw,-44.619,38.083
lw,-44.401,38.194
lw,-44.055,38.338
lw,-44.165,39.073
lw,-43.726,39.267
lw,-43.286,39.459
lw,-43.438,40.506
lw,-43.579,41.558
lw,-43.117,41.686
lw,-42.655,41.812
lw,-42.730,42.469
lw,-42.260,42.572
lw,-41.790,42.674
lw,-41.321,42.774
lw,-40.850,42.873
lw,-40.915,44.009
lw,-40.671,44.023
lw,-40.691,44.686
lw,-40.369,44.716
lw,-40.366,45.303
lw,-40.108,45.332
lw,-40.119,46.074
lw,-39.495,46.160
lw,-38.870,46.244
lw,-38.764,47.135
lw,-38.651,48.023
lw,-38.478,48.017
lw,-38.014,48.633
lw,-38.000,49.034
lw,-37.792,49.037
lw,-37.790,49.945
lw,-37.597,49.962
lw,-37.580,50.823
lw,-37.451,50.827
lw,-37.441,51.555
lw,-37.432,52.283
lw,-36.797,52.311
lw,-36.162,52.338
lw,-35.257,51.704
lw,-34.345,51.082
lw,-33.429,50.472
lw,-32.508,49.874
lw,-31.583,49.288
lw,-30.656,48.713
lw,-29.726,48.149
lw,-28.795,47.596
lw,-27.863,47.053
lw,-26.931,46.522
lw,-26.000,46.000
lw,-24.878,46.000
lw,-23.753,46.000
lw,-22.627,46.000
lw,-21.500,46.000
lw,-20.373,46.000
lw,-19.247,46.000
lw,-18.122,46.000
lw,-17.000,46.000
lw,-16.522,45.064
lw,-16.038,44.130
lw,-15.549,43.198
lw,-15.054,42.268
lw,-14.555,41.341
lw,-14.052,40.417
lw,-13.545,39.497
lw,-13.036,38.582
lw,-12.523,37.671
lw,-12.008,36.765
lw,-11.491,35.864
lw,-10.974,34.969
lw,-10.455,34.081
lw,-11.027,34.709
lw,-11.717,34.441
lw,-12.406,34.172
lw,-13.167,34.071
lw,-13.859,34.461
lw,-14.549,34.852
lw,-15.191,34.729
lw,-15.834,34.604
lw,-16.334,34.901
lw,-16.833,35.199
lw,-17.404,35.200
lw,-17.976,35.200
lw,-18.356,34.599
lw,-18.688,34.272
lw,-19.019,33.943
lw,-19.350,33.613
lw,-19.681,33.282
lw,-20.512,33.196
lw,-21.344,33.110
lw,-21.492,32.636
lw,-21.639,32.160
lw,-21.784,31.684
lw,-21.928,31.207
lw,-22.071,30.729
lw,-22.212,30.250
lw,-22.352,29.770
lw,-22.491,29.290
lw,-22.971,28.844
lw,-23.450,28.396
lw,-23.928,27.944
lw,-24.404,27.489
lw,-24.847,27.592
lw,-25.291,27.696
lw,-25.733,27.800
lw,-26.177,27.905
lw,-26.474,27.253
lw,-26.768,26.596
lw,-27.477,26.595
lw,-28.187,26.594
lw,-28.625,27.179
lw,-29.060,27.769
lw,-29.454,28.054
lw,-29.849,28.341
lw,-29.849,28.341
lw,-30.635,28.922
lw,-31.236,29.656
lw,-31.832,30.400
lw,-32.425,31.153
lw,-33.012,31.916
lw,-33.595,32.690
lw,-34.173,33.474
lw,-34.746,34.269
lw,-35.314,35.075
lw,-35.876,35.892
